instance_name,source_name,item_name,item_quality,item_id,url
"Vault of Archavon N10",Koralon,"Furious Gladiator's Cord of Salvation",epic,41881,https://wowhead.com/wotlk/item=41881
"Vault of Archavon N10",Koralon,"Furious Gladiator's Cuffs of Dominance",epic,41909,https://wowhead.com/wotlk/item=41909
"Vault of Archavon N10",Koralon,"Furious Gladiator's Cuffs of Salvation",epic,41893,https://wowhead.com/wotlk/item=41893
"Vault of Archavon N10",Koralon,"Furious Gladiator's Dragonhide Gloves",epic,41773,https://wowhead.com/wotlk/item=41773
"Vault of Archavon N10",Koralon,"Furious Gladiator's Dragonhide Legguards",epic,41667,https://wowhead.com/wotlk/item=41667
"Vault of Archavon N10",Koralon,"Furious Gladiator's Dreadplate Gauntlets",epic,40809,https://wowhead.com/wotlk/item=40809
"Vault of Archavon N10",Koralon,"Furious Gladiator's Dreadplate Legguards",epic,40848,https://wowhead.com/wotlk/item=40848
"Vault of Archavon N10",Koralon,"Furious Gladiator's Felweave Handguards",epic,42017,https://wowhead.com/wotlk/item=42017
"Vault of Archavon N10",Koralon,"Furious Gladiator's Felweave Trousers",epic,42005,https://wowhead.com/wotlk/item=42005
"Vault of Archavon N10",Koralon,"Furious Gladiator's Girdle of Salvation",epic,40976,https://wowhead.com/wotlk/item=40976
"Vault of Archavon N10",Koralon,"Furious Gladiator's Girdle of Triumph",epic,40881,https://wowhead.com/wotlk/item=40881
"Vault of Archavon N10",Koralon,"Furious Gladiator's Greaves of Salvation",epic,40977,https://wowhead.com/wotlk/item=40977
"Vault of Archavon N10",Koralon,"Furious Gladiator's Greaves of Triumph",epic,40882,https://wowhead.com/wotlk/item=40882
"Vault of Archavon N10",Koralon,"Furious Gladiator's Kodohide Gloves",epic,41287,https://wowhead.com/wotlk/item=41287
"Vault of Archavon N10",Koralon,"Furious Gladiator's Kodohide Legguards",epic,41298,https://wowhead.com/wotlk/item=41298
"Vault of Archavon N10",Koralon,"Furious Gladiator's Leather Gloves",epic,41767,https://wowhead.com/wotlk/item=41767
"Vault of Archavon N10",Koralon,"Furious Gladiator's Leather Legguards",epic,41655,https://wowhead.com/wotlk/item=41655
"Vault of Archavon N10",Koralon,"Furious Gladiator's Linked Gauntlets",epic,41137,https://wowhead.com/wotlk/item=41137
"Vault of Archavon N10",Koralon,"Furious Gladiator's Linked Leggings",epic,41199,https://wowhead.com/wotlk/item=41199
"Vault of Archavon N10",Koralon,"Furious Gladiator's Mail Gauntlets",epic,41007,https://wowhead.com/wotlk/item=41007
"Vault of Archavon N10",Koralon,"Furious Gladiator's Mail Leggings",epic,41033,https://wowhead.com/wotlk/item=41033
"Vault of Archavon N10",Koralon,"Furious Gladiator's Mooncloth Gloves",epic,41874,https://wowhead.com/wotlk/item=41874
"Vault of Archavon N10",Koralon,"Furious Gladiator's Mooncloth Leggings",epic,41864,https://wowhead.com/wotlk/item=41864
"Vault of Archavon N10",Koralon,"Furious Gladiator's Ornamented Gloves",epic,40927,https://wowhead.com/wotlk/item=40927
"Vault of Archavon N10",Koralon,"Furious Gladiator's Ornamented Legplates",epic,40939,https://wowhead.com/wotlk/item=40939
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Ascendancy",epic,42037,https://wowhead.com/wotlk/item=42037
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Deliverance",epic,42039,https://wowhead.com/wotlk/item=42039
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Dominance",epic,42036,https://wowhead.com/wotlk/item=42036
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Salvation",epic,42040,https://wowhead.com/wotlk/item=42040
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Subjugation",epic,42038,https://wowhead.com/wotlk/item=42038
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Sundering",epic,46373,https://wowhead.com/wotlk/item=46373
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Triumph",epic,42034,https://wowhead.com/wotlk/item=42034
"Vault of Archavon N10",Koralon,"Furious Gladiator's Pendant of Victory",epic,42035,https://wowhead.com/wotlk/item=42035
"Vault of Archavon N10",Koralon,"Furious Gladiator's Plate Gauntlets",epic,40807,https://wowhead.com/wotlk/item=40807
"Vault of Archavon N10",Koralon,"Furious Gladiator's Plate Legguards",epic,40847,https://wowhead.com/wotlk/item=40847
"Vault of Archavon N10",Koralon,"Furious Gladiator's Ringmail Gauntlets",epic,41001,https://wowhead.com/wotlk/item=41001
"Vault of Archavon N10",Koralon,"Furious Gladiator's Ringmail Leggings",epic,41027,https://wowhead.com/wotlk/item=41027
"Vault of Archavon N10",Koralon,"Furious Gladiator's Sabatons of Dominance",epic,41075,https://wowhead.com/wotlk/item=41075
"Vault of Archavon N10",Koralon,"Furious Gladiator's Sabatons of Salvation",epic,41055,https://wowhead.com/wotlk/item=41055
"Vault of Archavon N10",Koralon,"Furious Gladiator's Sabatons of Triumph",epic,41230,https://wowhead.com/wotlk/item=41230
"Vault of Archavon N10",Koralon,"Furious Gladiator's Satin Gloves",epic,41940,https://wowhead.com/wotlk/item=41940
"Vault of Archavon N10",Koralon,"Furious Gladiator's Satin Leggings",epic,41927,https://wowhead.com/wotlk/item=41927
"Vault of Archavon N10",Koralon,"Furious Gladiator's Scaled Gauntlets",epic,40808,https://wowhead.com/wotlk/item=40808
"Vault of Archavon N10",Koralon,"Furious Gladiator's Scaled Legguards",epic,40849,https://wowhead.com/wotlk/item=40849
"Vault of Archavon N10",Koralon,"Furious Gladiator's Silk Handguards",epic,41971,https://wowhead.com/wotlk/item=41971
"Vault of Archavon N10",Koralon,"Furious Gladiator's Silk Trousers",epic,41959,https://wowhead.com/wotlk/item=41959
"Vault of Archavon N10",Koralon,"Furious Gladiator's Slippers of Dominance",epic,41903,https://wowhead.com/wotlk/item=41903
"Vault of Archavon N10",Koralon,"Furious Gladiator's Slippers of Salvation",epic,41885,https://wowhead.com/wotlk/item=41885
"Vault of Archavon N10",Koralon,"Furious Gladiator's Waistguard of Dominance",epic,41070,https://wowhead.com/wotlk/item=41070
"Vault of Archavon N10",Koralon,"Furious Gladiator's Waistguard of Salvation",epic,41051,https://wowhead.com/wotlk/item=41051
"Vault of Archavon N10",Koralon,"Furious Gladiator's Waistguard of Triumph",epic,41235,https://wowhead.com/wotlk/item=41235
"Vault of Archavon N10",Koralon,"Furious Gladiator's Wristguards of Dominance",epic,41065,https://wowhead.com/wotlk/item=41065
"Vault of Archavon N10",Koralon,"Furious Gladiator's Wristguards of Salvation",epic,41060,https://wowhead.com/wotlk/item=41060
"Vault of Archavon N10",Koralon,"Furious Gladiator's Wristguards of Triumph",epic,41225,https://wowhead.com/wotlk/item=41225
"Vault of Archavon N10",Koralon,"Furious Gladiator's Wyrmhide Gloves",epic,41293,https://wowhead.com/wotlk/item=41293
"Vault of Archavon N10",Koralon,"Furious Gladiator's Wyrmhide Legguards",epic,41304,https://wowhead.com/wotlk/item=41304
"Vault of Archavon N10",Koralon,"Garona's Gauntlets of Conquest",epic,48244,https://wowhead.com/wotlk/item=48244
"Vault of Archavon N10",Koralon,"Garona's Legplates of Conquest",epic,48246,https://wowhead.com/wotlk/item=48246
"Vault of Archavon N10",Koralon,"Gul'dan's Gloves of Conquest",epic,47802,https://wowhead.com/wotlk/item=47802
"Vault of Archavon N10",Koralon,"Gul'dan's Leggings of Conquest",epic,47800,https://wowhead.com/wotlk/item=47800
"Vault of Archavon N10",Koralon,"Hellscream's Gauntlets of Conquest",epic,48387,https://wowhead.com/wotlk/item=48387
"Vault of Archavon N10",Koralon,"Hellscream's Handguards of Conquest",epic,48457,https://wowhead.com/wotlk/item=48457
"Vault of Archavon N10",Koralon,"Hellscream's Legguards of Conquest",epic,48459,https://wowhead.com/wotlk/item=48459
"Vault of Archavon N10",Koralon,"Hellscream's Legplates of Conquest",epic,48389,https://wowhead.com/wotlk/item=48389
"Vault of Archavon N10",Koralon,"Kel'Thuzad's Gloves of Conquest",epic,47783,https://wowhead.com/wotlk/item=47783
"Vault of Archavon N10",Koralon,"Kel'Thuzad's Leggings of Conquest",epic,47785,https://wowhead.com/wotlk/item=47785
"Vault of Archavon N10",Koralon,"Khadgar's Gauntlets of Conquest",epic,47752,https://wowhead.com/wotlk/item=47752
"Vault of Archavon N10",Koralon,"Khadgar's Leggings of Conquest",epic,47750,https://wowhead.com/wotlk/item=47750
"Vault of Archavon N10",Koralon,"Koltira's Gauntlets of Conquest",epic,48502,https://wowhead.com/wotlk/item=48502
"Vault of Archavon N10",Koralon,"Koltira's Handguards of Conquest",epic,48559,https://wowhead.com/wotlk/item=48559
"Vault of Archavon N10",Koralon,"Koltira's Legguards of Conquest",epic,48561,https://wowhead.com/wotlk/item=48561
"Vault of Archavon N10",Koralon,"Koltira's Legplates of Conquest",epic,48504,https://wowhead.com/wotlk/item=48504
"Vault of Archavon N10",Koralon,"Liadrin's Gauntlets of Conquest",epic,48630,https://wowhead.com/wotlk/item=48630
"Vault of Archavon N10",Koralon,"Liadrin's Gloves of Conquest",epic,48598,https://wowhead.com/wotlk/item=48598
"Vault of Archavon N10",Koralon,"Liadrin's Greaves of Conquest",epic,48596,https://wowhead.com/wotlk/item=48596
"Vault of Archavon N10",Koralon,"Liadrin's Handguards of Conquest",epic,48653,https://wowhead.com/wotlk/item=48653
"Vault of Archavon N10",Koralon,"Liadrin's Legguards of Conquest",epic,48655,https://wowhead.com/wotlk/item=48655
"Vault of Archavon N10",Koralon,"Liadrin's Legplates of Conquest",epic,48628,https://wowhead.com/wotlk/item=48628
"Vault of Archavon N10",Koralon,"Malfurion's Gloves of Conquest",epic,48162,https://wowhead.com/wotlk/item=48162
"Vault of Archavon N10",Koralon,"Malfurion's Handgrips of Conquest",epic,48213,https://wowhead.com/wotlk/item=48213
"Vault of Archavon N10",Koralon,"Malfurion's Handguards of Conquest",epic,48132,https://wowhead.com/wotlk/item=48132
"Vault of Archavon N10",Koralon,"Malfurion's Leggings of Conquest",epic,48130,https://wowhead.com/wotlk/item=48130
"Vault of Archavon N10",Koralon,"Malfurion's Legguards of Conquest",epic,48215,https://wowhead.com/wotlk/item=48215
"Vault of Archavon N10",Koralon,"Malfurion's Trousers of Conquest",epic,48160,https://wowhead.com/wotlk/item=48160
"Vault of Archavon N10",Koralon,"Nobundo's Gloves of Conquest",epic,48312,https://wowhead.com/wotlk/item=48312
"Vault of Archavon N10",Koralon,"Nobundo's Grips of Conquest",epic,48342,https://wowhead.com/wotlk/item=48342
"Vault of Archavon N10",Koralon,"Nobundo's Handguards of Conquest",epic,48284,https://wowhead.com/wotlk/item=48284
"Vault of Archavon N10",Koralon,"Nobundo's Kilt of Conquest",epic,48314,https://wowhead.com/wotlk/item=48314
"Vault of Archavon N10",Koralon,"Nobundo's Legguards of Conquest",epic,48282,https://wowhead.com/wotlk/item=48282
"Vault of Archavon N10",Koralon,"Nobundo's War-Kilt of Conquest",epic,48344,https://wowhead.com/wotlk/item=48344
"Vault of Archavon N10",Koralon,"Runetotem's Gloves of Conquest",epic,48183,https://wowhead.com/wotlk/item=48183
"Vault of Archavon N10",Koralon,"Runetotem's Handgrips of Conquest",epic,48192,https://wowhead.com/wotlk/item=48192
"Vault of Archavon N10",Koralon,"Runetotem's Handguards of Conquest",epic,48153,https://wowhead.com/wotlk/item=48153
"Vault of Archavon N10",Koralon,"Runetotem's Leggings of Conquest",epic,48155,https://wowhead.com/wotlk/item=48155
"Vault of Archavon N10",Koralon,"Runetotem's Legguards of Conquest",epic,48190,https://wowhead.com/wotlk/item=48190
"Vault of Archavon N10",Koralon,"Runetotem's Trousers of Conquest",epic,48185,https://wowhead.com/wotlk/item=48185
"Vault of Archavon N10",Koralon,"Sunstrider's Gauntlets of Conquest",epic,47773,https://wowhead.com/wotlk/item=47773
"Vault of Archavon N10",Koralon,"Sunstrider's Leggings of Conquest",epic,47775,https://wowhead.com/wotlk/item=47775
"Vault of Archavon N10",Koralon,"Thassarian's Gauntlets of Conquest",epic,48480,https://wowhead.com/wotlk/item=48480
"Vault of Archavon N10",Koralon,"Thassarian's Handguards of Conquest",epic,48537,https://wowhead.com/wotlk/item=48537
"Vault of Archavon N10",Koralon,"Thassarian's Legguards of Conquest",epic,48533,https://wowhead.com/wotlk/item=48533
"Vault of Archavon N10",Koralon,"Thassarian's Legplates of Conquest",epic,48476,https://wowhead.com/wotlk/item=48476
"Vault of Archavon N10",Koralon,"Thrall's Gloves of Conquest",epic,48337,https://wowhead.com/wotlk/item=48337
"Vault of Archavon N10",Koralon,"Thrall's Grips of Conquest",epic,48367,https://wowhead.com/wotlk/item=48367
"Vault of Archavon N10",Koralon,"Thrall's Handguards of Conquest",epic,48296,https://wowhead.com/wotlk/item=48296
"Vault of Archavon N10",Koralon,"Thrall's Kilt of Conquest",epic,48339,https://wowhead.com/wotlk/item=48339
"Vault of Archavon N10",Koralon,"Thrall's Legguards of Conquest",epic,48298,https://wowhead.com/wotlk/item=48298
"Vault of Archavon N10",Koralon,"Thrall's War-Kilt of Conquest",epic,48369,https://wowhead.com/wotlk/item=48369
"Vault of Archavon N10",Koralon,"Turalyon's Gauntlets of Conquest",epic,48603,https://wowhead.com/wotlk/item=48603
"Vault of Archavon N10",Koralon,"Turalyon's Gloves of Conquest",epic,48574,https://wowhead.com/wotlk/item=48574
"Vault of Archavon N10",Koralon,"Turalyon's Greaves of Conquest",epic,48568,https://wowhead.com/wotlk/item=48568
"Vault of Archavon N10",Koralon,"Turalyon's Handguards of Conquest",epic,48633,https://wowhead.com/wotlk/item=48633
"Vault of Archavon N10",Koralon,"Turalyon's Legguards of Conquest",epic,48635,https://wowhead.com/wotlk/item=48635
"Vault of Archavon N10",Koralon,"Turalyon's Legplates of Conquest",epic,48605,https://wowhead.com/wotlk/item=48605
"Vault of Archavon N10",Koralon,"VanCleef's Gauntlets of Conquest",epic,48222,https://wowhead.com/wotlk/item=48222
"Vault of Archavon N10",Koralon,"VanCleef's Legplates of Conquest",epic,48220,https://wowhead.com/wotlk/item=48220
"Vault of Archavon N10",Koralon,"Velen's Gloves of Conquest",epic,47982,https://wowhead.com/wotlk/item=47982
"Vault of Archavon N10",Koralon,"Velen's Handwraps of Conquest",epic,48072,https://wowhead.com/wotlk/item=48072
"Vault of Archavon N10",Koralon,"Velen's Leggings of Conquest",epic,47980,https://wowhead.com/wotlk/item=47980
"Vault of Archavon N10",Koralon,"Velen's Pants of Conquest",epic,48074,https://wowhead.com/wotlk/item=48074
"Vault of Archavon N10",Koralon,"Windrunner's Handguards of Conquest",epic,48276,https://wowhead.com/wotlk/item=48276
"Vault of Archavon N10",Koralon,"Windrunner's Handguards of Conquest",epic,48254,https://wowhead.com/wotlk/item=48254
"Vault of Archavon N10",Koralon,"Windrunner's Legguards of Conquest",epic,48252,https://wowhead.com/wotlk/item=48252
"Vault of Archavon N10",Koralon,"Windrunner's Legguards of Conquest",epic,48278,https://wowhead.com/wotlk/item=48278
"Vault of Archavon N10",Koralon,"Wrynn's Gauntlets of Conquest",epic,48375,https://wowhead.com/wotlk/item=48375
"Vault of Archavon N10",Koralon,"Wrynn's Handguards of Conquest",epic,48449,https://wowhead.com/wotlk/item=48449
"Vault of Archavon N10",Koralon,"Wrynn's Legguards of Conquest",epic,48445,https://wowhead.com/wotlk/item=48445
"Vault of Archavon N10",Koralon,"Wrynn's Legplates of Conquest",epic,48373,https://wowhead.com/wotlk/item=48373
"Vault of Archavon N10",Koralon,"Zabra's Gloves of Conquest",epic,48067,https://wowhead.com/wotlk/item=48067
"Vault of Archavon N10",Koralon,"Zabra's Handwraps of Conquest",epic,48097,https://wowhead.com/wotlk/item=48097
"Vault of Archavon N10",Koralon,"Zabra's Leggings of Conquest",epic,48069,https://wowhead.com/wotlk/item=48069
"Vault of Archavon N10",Koralon,"Zabra's Pants of Conquest",epic,48099,https://wowhead.com/wotlk/item=48099
"Vault of Archavon N10",Toravon,"Ahn'Kahar Blood Hunter's Handguards",epic,50114,https://wowhead.com/wotlk/item=50114
"Vault of Archavon N10",Toravon,"Ahn'Kahar Blood Hunter's Legguards",epic,50116,https://wowhead.com/wotlk/item=50116
"Vault of Archavon N10",Toravon,"Bloodmage Gloves",epic,50275,https://wowhead.com/wotlk/item=50275
"Vault of Archavon N10",Toravon,"Bloodmage Leggings",epic,50277,https://wowhead.com/wotlk/item=50277
"Vault of Archavon N10",Toravon,"Crimson Acolyte Gloves",epic,50766,https://wowhead.com/wotlk/item=50766
"Vault of Archavon N10",Toravon,"Crimson Acolyte Handwraps",epic,50391,https://wowhead.com/wotlk/item=50391
"Vault of Archavon N10",Toravon,"Crimson Acolyte Leggings",epic,50769,https://wowhead.com/wotlk/item=50769
"Vault of Archavon N10",Toravon,"Crimson Acolyte Pants",epic,50393,https://wowhead.com/wotlk/item=50393
"Vault of Archavon N10",Toravon,"Dark Coven Gloves",epic,50240,https://wowhead.com/wotlk/item=50240
"Vault of Archavon N10",Toravon,"Dark Coven Leggings",epic,50242,https://wowhead.com/wotlk/item=50242
"Vault of Archavon N10",Toravon,"Frost Witch's Gloves",epic,50842,https://wowhead.com/wotlk/item=50842
"Vault of Archavon N10",Toravon,"Frost Witch's Grips",epic,50831,https://wowhead.com/wotlk/item=50831
"Vault of Archavon N10",Toravon,"Frost Witch's Handguards",epic,50836,https://wowhead.com/wotlk/item=50836
"Vault of Archavon N10",Toravon,"Frost Witch's Kilt",epic,50844,https://wowhead.com/wotlk/item=50844
"Vault of Archavon N10",Toravon,"Frost Witch's Legguards",epic,50838,https://wowhead.com/wotlk/item=50838
"Vault of Archavon N10",Toravon,"Frost Witch's War-Kilt",epic,50833,https://wowhead.com/wotlk/item=50833
"Vault of Archavon N10",Toravon,"Lasherweave Gauntlets",epic,50107,https://wowhead.com/wotlk/item=50107
"Vault of Archavon N10",Toravon,"Lasherweave Gloves",epic,50822,https://wowhead.com/wotlk/item=50822
"Vault of Archavon N10",Toravon,"Lasherweave Handgrips",epic,50827,https://wowhead.com/wotlk/item=50827
"Vault of Archavon N10",Toravon,"Lasherweave Legguards",epic,50825,https://wowhead.com/wotlk/item=50825
"Vault of Archavon N10",Toravon,"Lasherweave Legplates",epic,50109,https://wowhead.com/wotlk/item=50109
"Vault of Archavon N10",Toravon,"Lasherweave Trousers",epic,50820,https://wowhead.com/wotlk/item=50820
"Vault of Archavon N10",Toravon,"Lightsworn Gauntlets",epic,50327,https://wowhead.com/wotlk/item=50327
"Vault of Archavon N10",Toravon,"Lightsworn Gloves",epic,50868,https://wowhead.com/wotlk/item=50868
"Vault of Archavon N10",Toravon,"Lightsworn Greaves",epic,50866,https://wowhead.com/wotlk/item=50866
"Vault of Archavon N10",Toravon,"Lightsworn Handguards",epic,50863,https://wowhead.com/wotlk/item=50863
"Vault of Archavon N10",Toravon,"Lightsworn Legguards",epic,50861,https://wowhead.com/wotlk/item=50861
"Vault of Archavon N10",Toravon,"Lightsworn Legplates",epic,50325,https://wowhead.com/wotlk/item=50325
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Armwraps of Dominance",epic,41641,https://wowhead.com/wotlk/item=41641
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Armwraps of Salvation",epic,41626,https://wowhead.com/wotlk/item=41626
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Armwraps of Triumph",epic,41841,https://wowhead.com/wotlk/item=41841
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Band of Ascendancy",epic,42118,https://wowhead.com/wotlk/item=42118
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Band of Victory",epic,42119,https://wowhead.com/wotlk/item=42119
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Belt of Dominance",epic,41631,https://wowhead.com/wotlk/item=41631
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Belt of Salvation",epic,41618,https://wowhead.com/wotlk/item=41618
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Belt of Triumph",epic,41833,https://wowhead.com/wotlk/item=41833
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Boots of Dominance",epic,41636,https://wowhead.com/wotlk/item=41636
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Boots of Salvation",epic,41622,https://wowhead.com/wotlk/item=41622
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Boots of Triumph",epic,41837,https://wowhead.com/wotlk/item=41837
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Bracers of Salvation",epic,40984,https://wowhead.com/wotlk/item=40984
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Bracers of Triumph",epic,40890,https://wowhead.com/wotlk/item=40890
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Chain Gauntlets",epic,41144,https://wowhead.com/wotlk/item=41144
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Chain Leggings",epic,41206,https://wowhead.com/wotlk/item=41206
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Ascendancy",epic,42078,https://wowhead.com/wotlk/item=42078
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Deliverance",epic,42080,https://wowhead.com/wotlk/item=42080
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Dominance",epic,42076,https://wowhead.com/wotlk/item=42076
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Salvation",epic,42079,https://wowhead.com/wotlk/item=42079
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Subjugation",epic,42077,https://wowhead.com/wotlk/item=42077
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Triumph",epic,42081,https://wowhead.com/wotlk/item=42081
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cloak of Victory",epic,42082,https://wowhead.com/wotlk/item=42082
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cord of Dominance",epic,41899,https://wowhead.com/wotlk/item=41899
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cord of Salvation",epic,41882,https://wowhead.com/wotlk/item=41882
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cuffs of Dominance",epic,41910,https://wowhead.com/wotlk/item=41910
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Cuffs of Salvation",epic,41894,https://wowhead.com/wotlk/item=41894
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Dragonhide Gloves",epic,41774,https://wowhead.com/wotlk/item=41774
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Dragonhide Legguards",epic,41668,https://wowhead.com/wotlk/item=41668
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Dreadplate Gauntlets",epic,40811,https://wowhead.com/wotlk/item=40811
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Dreadplate Legguards",epic,40851,https://wowhead.com/wotlk/item=40851
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Felweave Handguards",epic,42018,https://wowhead.com/wotlk/item=42018
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Felweave Trousers",epic,42006,https://wowhead.com/wotlk/item=42006
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Girdle of Salvation",epic,40978,https://wowhead.com/wotlk/item=40978
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Girdle of Triumph",epic,40883,https://wowhead.com/wotlk/item=40883
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Greaves of Salvation",epic,40979,https://wowhead.com/wotlk/item=40979
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Greaves of Triumph",epic,40884,https://wowhead.com/wotlk/item=40884
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Kodohide Gloves",epic,41288,https://wowhead.com/wotlk/item=41288
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Kodohide Legguards",epic,41299,https://wowhead.com/wotlk/item=41299
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Leather Gloves",epic,41768,https://wowhead.com/wotlk/item=41768
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Leather Legguards",epic,41656,https://wowhead.com/wotlk/item=41656
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Linked Gauntlets",epic,41138,https://wowhead.com/wotlk/item=41138
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Linked Leggings",epic,41200,https://wowhead.com/wotlk/item=41200
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Mail Gauntlets",epic,41008,https://wowhead.com/wotlk/item=41008
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Mail Leggings",epic,41034,https://wowhead.com/wotlk/item=41034
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Mooncloth Gloves",epic,41875,https://wowhead.com/wotlk/item=41875
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Mooncloth Leggings",epic,41865,https://wowhead.com/wotlk/item=41865
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Ornamented Gloves",epic,40928,https://wowhead.com/wotlk/item=40928
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Ornamented Legplates",epic,40940,https://wowhead.com/wotlk/item=40940
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Ascendancy",epic,42044,https://wowhead.com/wotlk/item=42044
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Deliverance",epic,42046,https://wowhead.com/wotlk/item=42046
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Dominance",epic,42043,https://wowhead.com/wotlk/item=42043
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Salvation",epic,42047,https://wowhead.com/wotlk/item=42047
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Subjugation",epic,42045,https://wowhead.com/wotlk/item=42045
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Sundering",epic,46374,https://wowhead.com/wotlk/item=46374
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Triumph",epic,42041,https://wowhead.com/wotlk/item=42041
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Pendant of Victory",epic,42042,https://wowhead.com/wotlk/item=42042
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Plate Gauntlets",epic,40810,https://wowhead.com/wotlk/item=40810
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Plate Legguards",epic,40850,https://wowhead.com/wotlk/item=40850
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Ringmail Gauntlets",epic,41002,https://wowhead.com/wotlk/item=41002
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Ringmail Leggings",epic,41028,https://wowhead.com/wotlk/item=41028
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Sabatons of Dominance",epic,41076,https://wowhead.com/wotlk/item=41076
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Sabatons of Salvation",epic,41056,https://wowhead.com/wotlk/item=41056
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Sabatons of Triumph",epic,41231,https://wowhead.com/wotlk/item=41231
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Satin Gloves",epic,41941,https://wowhead.com/wotlk/item=41941
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Satin Leggings",epic,41928,https://wowhead.com/wotlk/item=41928
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Scaled Gauntlets",epic,40812,https://wowhead.com/wotlk/item=40812
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Scaled Legguards",epic,40852,https://wowhead.com/wotlk/item=40852
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Silk Handguards",epic,41972,https://wowhead.com/wotlk/item=41972
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Silk Trousers",epic,41960,https://wowhead.com/wotlk/item=41960
"Vault of Archavon N10",Toravon,"Relentless Gladiator's Treads of Dominance",epic,41904,https://wowhead.com/wotlk/item=41904
